Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk54.wav,16000,220500,13.78,114.263626,-337.91837,-16.27824,-11.07145,-23.80744743347168,2.801788568496704,6069.233591137931,1879.9957456509162,3997.1706492339504,4006.752023395703,3442.4222790156755,4568.797202187496,3458.2893954460937,2066.9537718791553,2801.5208480038323,2816.759417616731,2655.984572100023,2988.804469708396,0.5400390625,0.05419921875,0.2649056065110209,0.25732421875,0.192626953125,0.321044921875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk55.wav,16000,220500,13.78,122.699615,-293.5021,-15.802338,-10.27079,-20.87899398803711,1.5577905774116516,6084.939327207623,1712.6837448811057,3534.0841730222437,3500.3178840426062,2726.9765491513854,4262.3979617484365,3459.5270310990586,2124.509903512897,2753.358424231666,2741.5940886066,2612.9776852391224,2906.64887431699,0.4990234375,0.04931640625,0.21757744525812064,0.212890625,0.1142578125,0.311279296875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk56.wav,16000,220500,13.78,111.7896,-304.50653,-15.0846,-9.929353,-21.740880966186523,1.9424827098846436,6299.232057823371,1920.1365892310148,4028.657112353803,3996.3348944950462,3460.5283359417863,4568.612584572882,3347.7574970574124,2104.3403407093538,2836.477281329039,2853.8432702456325,2731.767183325028,2962.489302548904,0.56884765625,0.04296875,0.2674704992024362,0.26171875,0.18408203125,0.347900390625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk57.wav,16000,220500,13.78,136.32773,-435.17752,-16.457687,-5.638574,-20.584364891052246,6.578016757965088,6893.099458161661,1777.5308581772088,4024.8212133415277,3804.761766584402,3308.2065195401547,4666.230648576988,3419.856907210486,1844.9106750496933,2689.0374696510335,2728.8210962088883,2496.1458579084524,2863.8853438227807,0.57763671875,0.1015625,0.28394064493909515,0.27197265625,0.214599609375,0.3486328125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk58.wav,16000,220500,13.78,123.34781,-447.3903,-16.962418,-6.8042264,-21.620513916015625,6.457740306854248,8175.881621711938,2102.5730522256517,4220.887567595208,4133.041465949184,3279.11949799758,5058.7287139513355,3624.616097221092,1698.2205391596037,2646.9220110901347,2647.6718921652155,2399.534342698229,2894.5796488947626,0.6748046875,0.0927734375,0.3150535636600928,0.3154296875,0.22998046875,0.392578125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk59.wav,16000,220500,13.78,106.3017,-406.4872,-15.801794,-8.691684,-23.84249782562256,6.912917137145996,7420.212673283268,2032.232734638303,3718.6488343354567,3501.025887820694,3009.151078081609,4250.379091232036,3546.8357236321813,1973.8600332568155,2605.5926581011554,2575.7313665357156,2429.9898388378424,2755.1292627022194,0.4765625,0.0634765625,0.23934617894431554,0.22998046875,0.173583984375,0.293701171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk60.wav,16000,220500,13.78,119.5639,-457.6996,-19.038393,-7.5666485,-22.109658241271973,5.462371587753296,7662.6999945971265,1998.9566526354838,3595.0336683874716,3329.1226016636074,2798.9816722062033,4125.921812903223,3539.6099224770787,1958.232249597732,2665.941884143696,2632.1307440650908,2476.381060833285,2831.8293061234017,0.498046875,0.0791015625,0.2389258718822506,0.22802734375,0.171142578125,0.29443359375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk61.wav,16000,220500,13.78,148.35847,-349.50754,-12.615588,-6.24994,-21.021413803100586,7.418966054916382,6572.849134787577,1754.4878532686982,3677.280406516177,3317.4233767015744,2867.2080100275116,4541.517926462909,3548.916588676471,1848.7634944154433,2611.0116174551927,2590.7871859952324,2394.4067876509657,2821.482363755838,0.5576171875,0.0693359375,0.23571749021171692,0.21435546875,0.164794921875,0.2939453125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk62.wav,16000,220500,13.78,117.96481,-272.51117,-12.673121,-6.441698,-20.337615966796875,4.954084157943726,6235.5000875181595,1804.1299053947193,3419.375907491574,3021.372388955292,2612.1829403861657,4112.624069267566,3696.472384252717,1894.9664374072904,2548.1436767130076,2524.583686214683,2318.0181908256386,2730.4962444226276,0.53271484375,0.07177734375,0.23057524289443154,0.201171875,0.163330078125,0.283447265625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk63.wav,16000,220500,13.78,122.38731,-271.508,-10.13815,-4.7069025,-18.830581665039062,7.204263687133789,5896.180681856764,1819.445327490435,3238.122120981488,2968.6799369670443,2651.8794909378544,3594.776334466604,3389.0023140572225,1738.773331618134,2491.4980444168805,2471.6246969911003,2267.3550764907295,2673.4273222872007,0.47021484375,0.08349609375,0.2037186412412993,0.18603515625,0.16064453125,0.234375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk64.wav,16000,220500,13.78,110.198395,-233.59595,-7.8077774,-6.285024,-16.577899932861328,2.6880204677581787,5637.349689236673,2054.871172093856,2823.7022252178813,2660.1810894927157,2482.3566874776384,2852.7214662602246,3310.6680535707064,2172.242775090795,2485.851711304693,2421.381073191854,2351.1775231302354,2544.182179315092,0.43798828125,0.068359375,0.16107276863399073,0.1484375,0.1328125,0.166015625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk65.wav,16000,106920,6.68,127.71758,-384.0832,-12.993828,-9.099978,-22.307781219482422,5.728616714477539,4622.883401725852,1485.4484159105432,2114.880004453338,2008.301807831573,1751.6812176678895,2418.2091468925823,3821.322044911897,2113.835854981382,2583.9122676650154,2478.5223279676597,2334.1743386111575,2706.2140335999866,0.380859375,0.06103515625,0.1001443817284689,0.0810546875,0.0703125,0.1220703125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk0.wav,16000,220500,13.78,93.160324,-577.1751,-18.705513,-4.1698575,-15.828010559082031,2.926859498023987,7133.709950917122,207.62410161452638,4279.355133717677,4779.838100986197,2898.8710641269454,5232.536557553097,3484.4507055364384,519.1850562438166,2717.984021775252,2799.4622820886957,2545.2902713263966,2904.9491692091724,0.65234375,0.0,0.3381308004640371,0.38525390625,0.188232421875,0.455078125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk1.wav,16000,220500,13.78,109.468185,-329.49213,-15.875841,-6.088314,-18.81689739227295,2.962146520614624,6297.141291159964,1999.7269890458165,3370.4695430541055,3011.393335378182,2603.0246532270567,4060.8269043780947,3244.7831704511027,1913.836168773635,2480.969743088939,2437.036503885979,2164.7090278432715,2822.3731365338335,0.552734375,0.0771484375,0.23464916255800464,0.1953125,0.157958984375,0.291015625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk2.wav,16000,220500,13.78,85.75368,-291.6703,-16.17644,-4.8785005,-16.984678268432617,2.47005295753479,6615.900622925878,2151.389242549156,4051.773566487465,3914.1309337569983,2985.5140929824925,5184.982265357651,3276.1258188078896,2186.48522907194,2684.0218828956527,2736.927557597647,2483.6522063904713,2884.3381332355284,0.5869140625,0.0859375,0.30984900667053367,0.30859375,0.170654296875,0.447998046875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk3.wav,16000,220500,13.78,89.94202,-301.7572,-16.214539,-5.995117,-18.400235176086426,3.1368353366851807,5784.668481139847,2090.231809964457,3663.6650688805826,3460.077412780526,2933.99903704003,4532.90490820408,3208.7617360267586,2036.1345538062528,2548.5706083123882,2518.040777622349,2292.194550400126,2823.8993203747914,0.45263671875,0.103515625,0.2399590795388631,0.21728515625,0.171630859375,0.29833984375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk4.wav,16000,220500,13.78,84.9595,-274.05237,-14.21945,-2.0913355,-12.732603549957275,5.90567946434021,5084.3926616418885,2356.706672472924,3826.997120890153,3732.695637096229,3301.9010676329485,4505.334755296541,3112.3810627682087,2185.1384953035704,2624.4166512451875,2583.2300618949203,2395.366861829773,2864.143062757016,0.44921875,0.04931640625,0.27480264827436196,0.26513671875,0.214599609375,0.336181640625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk5.wav,16000,220500,13.78,78.87286,-236.96803,-13.239724,-3.608815,-13.250791072845459,4.379201889038086,5650.0427719323325,2287.2878307450555,4073.00647360348,4219.742163629229,3315.098341280296,4811.5619017341305,3042.6651867862365,2272.755359873628,2680.4694749394394,2691.5544016640256,2560.95081178866,2814.32532878942,0.4833984375,0.08935546875,0.2996925300899072,0.31201171875,0.220947265625,0.3837890625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk6.wav,16000,220500,13.78,87.34593,-258.14102,-10.134961,-4.1322722,-12.982234954833984,3.7065407037734985,5569.945571577467,2304.6375007209804,3807.6874600597966,3756.5700197987735,3217.9620104459227,4395.18159154769,3069.7514544672786,2232.384968894981,2714.331496905527,2741.579549805558,2567.826786301144,2869.036101383361,0.470703125,0.07421875,0.2503942502900232,0.24609375,0.1806640625,0.314208984375
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk7.wav,16000,220500,13.78,75.30483,-271.46997,-14.424569,-5.6074834,-15.389144897460938,2.0959049463272095,6369.7068038687885,2466.728021429598,3924.131243824471,3775.777115639362,3260.0470641711636,4662.985811916902,3337.9506935589716,2190.416828255474,2670.145860976017,2707.6055308078676,2504.6534564740273,2808.721225338277,0.5244140625,0.05615234375,0.27877573955916474,0.255859375,0.1953125,0.371337890625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk8.wav,16000,220500,13.78,79.24869,-205.34479,-10.850869,-2.957405,-11.247903823852539,4.534849166870117,6143.512332855977,2535.601233414626,4100.159068359782,4094.6192512066887,3519.5999659170466,4599.899622378063,3246.5134455831876,2412.652585057324,2790.1224886440104,2796.36474142553,2673.1574167183435,2888.0704711875314,0.552734375,0.08056640625,0.2909374546838747,0.2734375,0.22314453125,0.35595703125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk9.wav,16000,220500,13.78,64.64546,-216.91568,-12.588134,-2.6797996,-10.564084529876709,3.661207675933838,6077.94936670268,2450.3350095487694,4247.23935296228,4397.924379691168,3865.2962871500986,4691.817159028164,3086.1744140367673,2254.890280013379,2786.362715051806,2818.39132138071,2738.5230435075237,2886.385194080065,0.4541015625,0.10986328125,0.29906037014211134,0.3076171875,0.226318359375,0.3681640625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk10.wav,16000,220500,13.78,86.06859,-220.27377,-11.269207,-2.0544417,-13.758071899414062,5.808396339416504,5783.843853654028,2324.5516880422265,4146.108105340091,4149.668778281419,3434.5873846762693,4912.100684277863,3080.6521554478854,1896.4655473612731,2662.6318659202407,2715.2439587070776,2607.0141045429064,2778.781396728001,0.4921875,0.1357421875,0.31764564602668216,0.310546875,0.20947265625,0.42626953125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk11.wav,16000,220500,13.78,83.22395,-278.11435,-13.850926,-2.0817757,-9.877177715301514,4.698956251144409,5328.1804276221565,2312.0304485030215,3890.7665894662555,4025.311239310426,3059.221391102641,4670.06658126454,3126.060758127262,2223.2271919381155,2785.7411066521177,2846.0672477508697,2708.5540296377094,2926.59359157335,0.46435546875,0.1025390625,0.2810415458236659,0.28515625,0.1806640625,0.37744140625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk12.wav,16000,220500,13.78,72.55889,-332.7501,-19.456526,-4.9816513,-16.29994297027588,2.876940369606018,5425.157110933895,2442.2588480331574,4078.2162925767207,4114.421306531324,3305.5844216872783,4806.5104460579805,3258.1828922489317,2334.042631670183,2760.521666437932,2796.049275276478,2660.974271096068,2858.554795032723,0.48583984375,0.10791015625,0.30282500725058004,0.3203125,0.1953125,0.401123046875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk13.wav,16000,220500,13.78,66.212204,-273.9525,-20.369244,-5.5254126,-15.198012828826904,1.8383769989013672,5968.272933752864,2622.2564117015518,4177.87861471607,4347.7544754590435,3666.4221611281164,4642.516611899678,3243.046790889254,2150.2423694017593,2681.141929241874,2728.9093222278357,2525.436553516835,2821.699989945645,0.5400390625,0.0830078125,0.31976870649651973,0.34033203125,0.267578125,0.381103515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk14.wav,16000,220500,13.78,71.71532,-306.56323,-14.778779,-3.776434,-14.558232307434082,3.9716174602508545,5927.658788180229,2314.0944583836645,3981.26580965736,4036.34509565237,3356.289024090391,4435.419563418915,3060.772561288965,2048.3077293405645,2641.8011074653014,2679.336146792053,2495.727301228245,2816.788624540053,0.53515625,0.095703125,0.2909725746809745,0.294921875,0.21826171875,0.365478515625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk15.wav,16000,220500,13.78,67.60869,-245.97847,-12.000603,-2.8880277,-12.255393028259277,5.226178884506226,6051.541904789039,2704.142306040512,4290.8339476249075,4374.711841074655,3790.611199536357,4730.369260327416,3121.6302864045106,2191.104543608366,2707.852828765808,2716.094287897493,2628.235087706139,2795.835940637423,0.505859375,0.078125,0.33220345127610207,0.34326171875,0.277099609375,0.387451171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk16.wav,16000,220500,13.78,69.177124,-234.57506,-14.904153,-3.86633,-12.186750411987305,2.8225927352905273,5368.27333411023,2331.1924417110267,4335.176595417928,4437.662204321312,3897.1777050939663,4782.360035131424,3047.629499197759,2388.577354444251,2780.5074966233924,2792.550305096146,2732.074478704183,2852.069436701613,0.4677734375,0.08154296875,0.321790938587587,0.32373046875,0.2578125,0.38916015625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk17.wav,16000,220500,13.78,93.716705,-282.00967,-18.051937,-5.2105064,-14.880511283874512,1.8442189693450928,5059.561725399053,2086.5115219753834,3753.1273829035263,3986.1621729683648,3040.2979815350564,4469.189374582877,2977.319987696538,1900.9548631032508,2496.8699218293846,2546.192453028313,2310.525829034649,2656.0479895210387,0.42431640625,0.06982421875,0.2778524235063805,0.2919921875,0.200927734375,0.361572265625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk18.wav,16000,220500,13.78,100.51018,-215.81029,-15.856837,-7.8863916,-17.72526741027832,-0.11990788578987122,4656.741124600476,2095.687544991758,3262.2910566447945,3384.1476022003526,2797.811878660418,3690.486840655233,2999.3541897178097,1846.8878110882813,2385.846410787089,2418.0976950386626,2226.034701130288,2543.587761707573,0.37255859375,0.07080078125,0.21589961571925753,0.22900390625,0.171875,0.263671875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk19.wav,16000,220500,13.78,79.207596,-198.52446,-15.384947,-9.108501,-19.113521575927734,-1.88398677110672,5190.220735543518,2271.6647908209816,3586.890443775802,3642.4110309865628,2992.3502378152525,4127.898998850877,2815.0990953823402,2017.4974327491827,2433.673800512363,2438.626567029537,2311.6723810354906,2550.6907435482417,0.44873046875,0.103515625,0.26046122752320183,0.26611328125,0.192626953125,0.3212890625
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk20.wav,16000,220500,13.78,89.739044,-287.62747,-20.078384,-8.975103,-18.456083297729492,-0.6040960550308228,4877.054917965879,2147.9743439384492,3268.5280319739613,3197.3783901106403,2743.3083695895243,3741.7306000632507,2918.5572786984176,1967.729676279499,2295.6726476449767,2294.5192926858294,2159.6512907189635,2420.4365236746835,0.4013671875,0.109375,0.2351702979988399,0.23046875,0.180419921875,0.28076171875
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk21.wav,16000,220500,13.78,100.46277,-237.85072,-16.201498,-8.409666,-18.79134178161621,-0.4971868693828583,4715.004520984894,1995.268487648288,3228.5717782197066,3219.343660145795,2700.070835187824,3705.5075953019086,2970.816149239373,1767.8479771455225,2266.7723228427203,2288.171472101205,2086.106704125992,2446.124338497742,0.36865234375,0.1015625,0.23746895845417634,0.240234375,0.19189453125,0.283203125
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk22.wav,16000,220500,13.78,96.63703,-253.12062,-18.276468,-5.755457,-17.246726989746094,0.45314207673072815,4955.168812955491,2078.046305739004,3870.8071937449645,4151.499012219628,3180.8680543814294,4527.744624020055,2738.303366961979,2047.4714111002543,2471.9507808836993,2542.551124377374,2321.1776916523945,2609.854295594256,0.40771484375,0.10107421875,0.2982027624709977,0.3271484375,0.232666015625,0.3740234375
