Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video5/chunk43.wav,16000,220500,13.78,115.35084,-437.383,-23.99485,-11.985844,-27.79813003540039,-1.280948519706726,7555.127112652035,1862.7311998025732,4255.464655457651,4208.393570484266,3415.531498493461,5001.144366497667,3775.7068667327135,2139.2838830726646,2873.3524426206777,2914.9508585324056,2694.8265100339954,3044.79329288856,0.7353515625,0.06005859375,0.3217195656902552,0.3037109375,0.216064453125,0.400634765625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk48.wav,16000,220500,13.78,108.48706,-314.19995,-18.370834,-9.969553,-25.0545015335083,3.6851032972335815,7405.250530466522,2002.597701968856,4434.322663391499,4227.652701427171,3359.78284348151,5489.135694500784,3479.519737861936,1896.976507648758,2750.088009008873,2808.441292759744,2536.103530745629,2984.9901179811704,0.68017578125,0.04248046875,0.3385647023636891,0.31787109375,0.189697265625,0.46240234375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video9/chunk21.wav,16000,220500,13.78,107.111435,-506.4436,-21.312866,-12.258997,-26.653084754943848,0.6035273671150208,7832.972331926616,1797.839844482698,4200.981047445544,3719.7698160002,3063.481287623921,5339.416893449677,3504.680861341192,2141.164689523112,2915.594904724908,2908.0071252697817,2741.770528464055,3119.870516810504,0.72802734375,0.0341796875,0.296495477450696,0.2265625,0.15185546875,0.43798828125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk8.wav,16000,220500,13.78,144.48564,-669.8628,-19.9004,-4.964632,-21.85647964477539,8.764791488647461,8229.978357084708,1714.0572836909985,4224.448469585132,3982.900554899205,3265.763654221856,5097.756781288001,3754.854834130476,1985.808813883906,2726.088359800676,2729.855842966836,2535.2380842490675,2916.846612717908,0.646484375,0.04296875,0.3061602740719257,0.2890625,0.203857421875,0.3994140625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk77.wav,16000,220500,13.78,147.25468,-434.38992,-25.223162,-6.033876,-17.628026008605957,7.20185661315918,6384.192289515388,1438.2760346038244,4384.528265630919,4273.026258423796,3442.5605204381463,5540.003462123964,3246.895311897362,1331.74660022056,2573.905554110343,2770.8413822321168,2257.2826597141,2854.8073507555027,0.5810546875,0.09130859375,0.3354741426189095,0.29931640625,0.18896484375,0.50732421875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk206.wav,16000,220500,13.78,104.0853,-314.37006,-18.921732,-7.9675827,-24.359917640686035,4.890472650527954,7420.033005430817,1703.1835332184955,4710.408537807964,4785.8668136599845,3290.709591946956,6009.056783188058,3447.9535143297176,1596.039878952629,2678.6947058317264,2801.192863878855,2312.06319718394,3038.851819573884,0.6806640625,0.06591796875,0.3747507613109048,0.40478515625,0.194091796875,0.51806640625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk58.wav,16000,220500,13.78,97.52474,-362.74554,-20.288767,-9.835403,-24.696048736572266,1.4708510637283323,7732.958075212393,2344.157651937196,4402.9567830472415,4070.399590550729,3167.97696518592,5378.021060630847,3592.8347099412304,1809.7952175278149,2670.722918456754,2699.755314352241,2382.470405183798,2955.8245166065053,0.71044921875,0.08935546875,0.3437669935469837,0.298828125,0.22900390625,0.44140625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk125.wav,16000,220500,13.78,99.60363,-364.31656,-17.832907,-8.649255,-21.702157974243164,3.5399391651153564,7765.714899746439,1953.3981680141296,4611.251191073928,4315.324750875921,3497.9807323151304,5716.298179812375,3697.8879223703184,1903.8171066556436,2828.8140313170206,2850.949054789941,2568.1107062569777,3150.345978600893,0.7099609375,0.0615234375,0.30531172962587,0.25048828125,0.182373046875,0.40478515625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk67.wav,16000,220500,13.78,126.35399,-349.1377,-14.2477045,-4.8827906,-17.41609001159668,6.721437931060791,7497.767175275628,1613.1330845973569,4700.401331131975,4539.574267115727,3467.3979904416647,6076.260076376457,3643.415298176538,1782.159395402028,2850.685820033983,2964.5024819174023,2556.852678032096,3177.796111164157,0.73681640625,0.0712890625,0.3757477160672854,0.3720703125,0.2001953125,0.529296875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk61.wav,16000,220500,13.78,93.495056,-355.40234,-16.53063,-5.6530323,-16.032852172851562,5.0748066902160645,7250.609978374954,2100.0329990735204,4370.42386322234,3914.0300214696936,3500.1857052451965,5510.862481876546,3586.8998299236014,1890.95576667095,2794.143854521184,2873.835274231836,2597.1596826302543,3006.746795030076,0.70361328125,0.08203125,0.3009137996664733,0.24853515625,0.179443359375,0.4267578125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk60.wav,16000,220500,13.78,92.10847,-413.76324,-15.745429,-3.4794455,-18.23115921020508,8.908844947814941,6901.743908520512,2109.0702781409364,4356.899651731319,4211.255534734099,3309.35163607936,5419.40063525051,3824.001888748528,2047.0696419119624,2775.1890492981997,2710.5825075052157,2528.0285502335537,2975.4555945878938,0.7861328125,0.05517578125,0.3426182297708817,0.326171875,0.2099609375,0.466552734375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk122.wav,16000,220500,13.78,119.885155,-374.08908,-18.627735,-8.354942,-20.834379196166992,3.724042057991028,7270.992577570182,1782.0765857301076,4440.703779452613,4062.048785367191,3298.7198191107395,5549.258976395482,3571.5390323000447,2003.2233358029132,2768.9014978759005,2761.3161590267728,2538.9145152199085,3017.788829886207,0.7080078125,0.0888671875,0.3085053835556844,0.25390625,0.191162109375,0.40234375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk213.wav,16000,220500,13.78,100.398865,-375.37625,-21.264317,-8.83386,-23.41014575958252,3.9298930168151855,7201.510255746489,1921.5862331576773,4504.127430572738,4352.61576620364,3343.683505337206,5618.606509653278,3605.8150579550784,1726.9702009577447,2759.156370719871,2825.199272985589,2539.098515106637,3032.3150843552794,0.66650390625,0.08154296875,0.3468179016821345,0.3349609375,0.198486328125,0.482177734375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk58.wav,16000,220500,13.78,128.08823,-196.25795,-9.16153,-5.714261,-15.96588373184204,4.164352893829346,7763.877005755706,2058.031546515989,4370.641314982123,3812.057257603163,3220.1946836446823,5468.665316824805,3655.3291743163295,2431.934701478698,3027.473534083508,3029.86744238717,2856.7465384673496,3208.5533804686065,0.75146484375,0.07861328125,0.3005376758265661,0.2470703125,0.169921875,0.3974609375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk216.wav,16000,220500,13.78,94.612335,-387.7783,-24.221424,-9.378602,-24.22023868560791,4.0474114418029785,7032.070207916078,2070.195220977272,4334.433718145884,4193.837251639782,3222.1082642959755,5384.928294711186,3453.588773410047,1724.505278897161,2777.910148308404,2853.374482321713,2568.1422268597544,3018.892212440376,0.6640625,0.0693359375,0.3158069442430394,0.2880859375,0.177001953125,0.4453125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk218.wav,16000,220500,13.78,104.041275,-300.78186,-15.655717,-8.672459,-23.090182304382324,4.08066987991333,7296.220303784295,2161.391995089504,4537.141165259213,4501.519369766741,3498.7831633630863,5572.893356489747,3498.404964312582,1945.782301670164,2845.16323787464,2926.5894837706896,2609.8987745185323,3070.587550448634,0.6787109375,0.07470703125,0.3480017854553364,0.3515625,0.186767578125,0.48046875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk141.wav,16000,220500,13.78,92.083755,-416.75848,-21.74976,-10.829287,-27.260974884033203,3.733432531356812,7049.554467865679,2006.4428868815216,4288.287506863724,4310.083074006528,3288.327187190529,5003.250482440937,3345.708434213199,1862.2995964153563,2788.960806088752,2845.57482681678,2631.794893221522,3010.7504418171907,0.65087890625,0.06005859375,0.313097039950696,0.31396484375,0.174072265625,0.425537109375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk6.wav,16000,220500,13.78,123.26717,-427.66547,-19.14804,-9.389913,-25.050118446350098,3.385370969772339,8080.634702643471,1803.6194268612576,4224.974209172677,3768.052995553506,2931.200595143588,5509.989709739922,3403.522857595817,1643.821353644592,2539.33370386169,2546.201191317454,2300.722384497007,2787.050619784969,0.7275390625,0.04345703125,0.3108221704611369,0.2763671875,0.162353515625,0.422119140625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk136.wav,16000,220500,13.78,107.55737,-375.71478,-21.348513,-6.150934,-19.88128089904785,6.015625,7424.136517934168,2037.6414386114732,4322.422161486099,4414.448945383814,3294.466348112196,5015.661800385482,3508.8967666627154,1858.9859339337925,2858.453990337384,2921.7863215064704,2718.767085718917,3023.3116262900558,0.68603515625,0.0693359375,0.3280321019431554,0.34375,0.19091796875,0.42578125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk134.wav,16000,220500,13.78,101.55546,-352.13052,-19.81541,-10.422687,-25.69281768798828,3.74239730834961,7486.760849420441,1903.6681072419617,4361.6099259772345,4301.207461065787,3201.183847980367,5338.736364924645,3519.450106061151,1808.2359958066445,2815.427705159841,2881.3354127612297,2629.5865542595275,3086.913344546605,0.70751953125,0.06884765625,0.3250027189675174,0.30322265625,0.170654296875,0.4609375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk214.wav,16000,220500,13.78,104.119644,-312.66248,-17.530405,-10.143763,-24.61067008972168,3.117246508598328,7154.548684370308,1866.7754400854683,4286.241556747681,4271.023228589483,3248.1228244657323,5106.801623465155,3533.445760142029,1860.7372120956145,2833.3753414267658,2897.334106977655,2647.019063962497,3053.6045281579,0.67236328125,0.06201171875,0.3093845163863109,0.29052734375,0.166259765625,0.419677734375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk155.wav,16000,220500,13.78,112.499405,-392.36533,-19.955736,-11.266603,-26.25448703765869,3.773695468902588,7104.646373522724,1925.4067943550529,4419.923966245025,4399.1282576103695,3329.379589846157,5332.982814180082,3444.398452929479,1786.9561082933506,2799.370781372478,2861.3427083231622,2628.51056854078,3028.528980931863,0.66455078125,0.0634765625,0.3286257431844547,0.3349609375,0.181884765625,0.4521484375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk205.wav,16000,220500,13.78,106.636604,-297.25082,-15.477155,-9.035874,-23.832223892211918,4.823024034500122,7395.544196795448,1860.7318386982024,4427.0028315154905,4292.858387773468,3406.242925602676,5348.94781680335,3523.1461357337967,1681.0202803454456,2873.530771761802,2971.803873193109,2688.682429599625,3130.8604269128664,0.681640625,0.0615234375,0.3362195928799304,0.3212890625,0.189453125,0.45849609375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk48.wav,16000,220500,13.78,114.657486,-362.57278,-21.120222,-4.774686,-18.564929008483887,2.909745931625366,7188.532352486098,1724.5627534850385,4214.580854797022,4305.37455341867,3264.3294998430456,5090.013965136051,3512.67899787264,1852.6046936787975,2783.2944616126924,2849.9220760895505,2595.3210584575954,3013.0276085616606,0.62939453125,0.07568359375,0.3219336843822505,0.3134765625,0.194091796875,0.448974609375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk58.wav,16000,220500,13.78,123.34781,-447.3903,-16.962418,-6.8042264,-21.620513916015625,6.457740306854248,8175.881621711938,2102.573052225652,4220.887567595208,4133.041465949184,3279.11949799758,5058.728713951336,3624.616097221092,1698.2205391596035,2646.9220110901347,2647.6718921652155,2399.534342698229,2894.5796488947626,0.6748046875,0.0927734375,0.3150535636600928,0.3154296875,0.22998046875,0.392578125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk12.wav,16000,220500,13.78,113.50023,-416.76456,-22.068075,-8.382498,-22.995895385742188,4.202757358551025,7758.660327097972,1933.0845786873424,4436.175444901969,4378.525433306348,3159.599976091884,5498.953391296933,3524.596069516179,1776.3931097690731,2674.702564927739,2673.277421606352,2418.031388744469,2988.639264168897,0.6572265625,0.0625,0.3353982381090487,0.3447265625,0.18212890625,0.449951171875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk13.wav,16000,220500,13.78,127.54103,-462.75262,-22.695976,-8.140489,-22.67071533203125,2.6189002990722656,7357.817427295778,1664.921081573729,4351.535511072413,4140.699477943597,3232.1748318399623,5638.9589220416765,3415.059136542532,1599.480326837417,2691.601058232897,2763.7449852101568,2470.397990731301,2982.471334966862,0.66748046875,0.07080078125,0.3273308349042923,0.3017578125,0.18408203125,0.46435546875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk186.wav,16000,220500,13.78,105.83488,-305.64673,-16.221647,-8.455957,-22.963064193725582,4.76011061668396,7317.783666833494,1927.8508891667536,4294.464417767435,4352.153310492088,3041.016570736821,5132.8143305909525,3566.557043986663,1704.2184526190254,2815.017045898953,2897.1257294196857,2597.1030823324845,3032.181575854637,0.689453125,0.064453125,0.3293553328016241,0.3251953125,0.1767578125,0.447265625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk185.wav,16000,220500,13.78,90.465096,-427.1537,-22.174282,-8.077986,-23.900562286376957,5.1031880378723145,7110.879367418895,2109.78897814938,4425.5170283573625,4438.980016844589,3366.1929682706,5285.775748184798,3519.853362897199,1919.0686995554668,2796.220879673489,2852.865066071874,2595.0046722399125,3037.8328717652475,0.6630859375,0.0810546875,0.3418070711281902,0.33349609375,0.21630859375,0.4560546875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk16.wav,16000,220500,13.78,101.318214,-481.9754,-24.942375,-8.829203,-24.14027690887451,2.897138357162476,7495.544300494697,2063.407571279949,4224.95878393003,3917.787130419828,3191.7371638408904,5170.735013406471,3437.4605592759226,1721.537524415816,2773.474637860227,2824.290096531435,2577.0429980565214,3014.5268323425094,0.68310546875,0.08544921875,0.30624297600058,0.2724609375,0.174560546875,0.421142578125,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk180.wav,16000,220500,13.78,98.18811,-283.0537,-17.376291,-8.095372,-24.88309383392334,5.745019912719727,7251.161588158217,1960.1386268192807,4619.061332268206,4632.295368185078,3579.45913426122,5610.973997614954,3525.5317772255626,1791.3695651697246,2793.9624384595622,2896.4423740849043,2543.8044148257886,3049.9914597949687,0.67431640625,0.064453125,0.3719015099332947,0.39599609375,0.20703125,0.509765625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk51.wav,16000,220500,13.78,96.91038,-335.29645,-16.636873,-9.277544,-22.413774490356445,1.2655405402183533,7435.20595093527,2175.070399392234,4268.6486247419,3865.0720608599217,3095.001914787395,5262.616749054405,3557.3898492626945,1689.6577632896913,2656.824687797077,2665.006412176142,2444.408835923941,2893.813931100888,0.69970703125,0.103515625,0.3262511782192575,0.294921875,0.198486328125,0.431884765625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk178.wav,16000,220500,13.78,112.2962,-286.30307,-16.228552,-7.1164618,-20.48045921325684,5.605874300003052,7292.036859727161,1979.0270740717297,4486.957555135992,4462.036683767884,3494.099890521302,5380.254002575051,3544.6434224178406,1787.583975570757,2838.6734193624857,2939.885736030171,2633.887056784875,3044.9197916153444,0.68603515625,0.0634765625,0.3498869362674014,0.36865234375,0.19677734375,0.458984375,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk174.wav,16000,220500,13.78,114.75774,-342.25845,-20.050066,-9.000866,-23.18333911895752,3.870493173599243,7164.257761217902,1604.2032474528412,4239.086253551985,4390.997354259542,3224.4208063136693,5076.399669704874,3448.923587847312,1700.60205226862,2803.036917836557,2905.5661677416406,2650.1563525158,2995.365960191977,0.66796875,0.05419921875,0.3218101979408352,0.3349609375,0.180419921875,0.442138671875,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk173.wav,16000,220500,13.78,92.11095,-414.24976,-23.532875,-10.129747,-25.162221908569336,2.1449869871139526,7322.519762016119,2064.888321912093,4337.347816668953,4439.815275118211,3375.7626728327264,5094.16171603841,3417.066472217085,1917.542609455172,2862.4783543772774,2943.6417375430533,2696.5408657648404,3073.0782996720227,0.6806640625,0.06982421875,0.3245597538428074,0.34619140625,0.19873046875,0.416015625,3
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk172.wav,16000,220500,13.78,101.82631,-302.93607,-19.254782,-10.581087,-26.002500534057617,3.2440801858901978,7463.0354156907,1862.250793818132,4436.458166395944,4417.822451361653,3309.4122514265,5395.007514984665,3590.7309871863736,1784.0002503722726,2900.9931278171366,2975.568514014024,2647.1533920639704,3174.656573471796,0.67529296875,0.0712890625,0.3291593405597448,0.31298828125,0.172119140625,0.467041015625,3
