Audio,Length,Duration,Sample_Rate,MFCC_max,MFCC_min,MFCC_mean,MFCC_median,MFCC_q1,MFCC_q3,spectral_centroid_max,spectral_centroid_min,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_q1,spectral_centroid_q3,spectral_bandwidth_max,spectral_bandwidth_min,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_q1,spectral_bandwidth_q3,zcr_max,zcr_min,zcr_mean,zcr_median,zcr_q1,zcr_q3,cluster,selection_model_y
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk6.wav,220500,10.0,22050,228.24942,-526.5131,-21.707758,-0.30381763,-15.488935947418211,14.582921981811523,3697.407457409456,175.46694183005758,1015.3445997881696,821.1910336822217,395.00866861205367,1127.601488230627,3305.406322486515,572.9356133661793,1311.6132570048546,1018.9541037227344,776.6940876672841,1469.3920884808836,0.16455078125,0.00244140625,0.0489164914443155,0.0439453125,0.0107421875,0.065673828125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk5.wav,220500,10.0,22050,213.54114,-453.18353,-5.7205763,8.698566,-0.4571573287248611,23.192816734313965,3255.92161181103,146.47299752486234,637.4303556281247,588.9439922206552,455.7589527985718,728.3545569226136,3205.9479388572768,489.3708584715603,1184.4023665463208,1104.980138610185,945.5810644057992,1296.9134289150725,0.0546875,0.00439453125,0.0194915983903712,0.0205078125,0.009765625,0.02734375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video1/chunk40.wav,43747,1.98,22050,121.89646,-526.85925,-23.739788,0.7232379,-6.978244185447693,9.544338703155518,2615.2999268558515,1830.6166243267253,2294.638657070777,2311.779289739276,2183.185121779992,2414.629106746666,2547.8295053528063,1934.548621121351,2284.441048151138,2271.236114552781,2179.280010739292,2421.27097218949,0.15087890625,0.06591796875,0.1173124091569767,0.11865234375,0.1083984375,0.12646484375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video13/chunk3.wav,220500,10.0,22050,235.01926,-475.66327,-2.4814079,7.359824,-3.97048020362854,19.94303798675537,4685.405578866983,227.0437459216149,1261.2925390126152,952.300664648148,441.8824085649353,1489.2560372487128,3691.090725881458,460.7914105325024,1588.3888987244145,1553.908757044451,927.0113498915208,2083.142151914715,0.25390625,0.0029296875,0.0320203741299304,0.02099609375,0.00830078125,0.04052734375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk65.wav,106920,4.85,22050,215.62973,-767.2262,-31.481249,-2.3457892,-14.798078536987305,9.258217811584473,1183.371301998463,602.4570751951029,725.8990946779998,683.9437763618682,657.9321120447694,749.7596678229631,2206.0072091563547,805.9670652222283,1095.8909496563692,1048.1779371292305,926.4495245286702,1235.2937110230666,0.18115234375,0.029296875,0.045641447368421,0.04443359375,0.0390625,0.048828125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video0/chunk63.wav,220500,10.0,22050,235.86758,-455.64914,-10.859967,1.0156035,-13.548269271850586,15.170853614807127,4797.882517601487,515.3468141865887,1432.3754932983793,1176.8935991679195,944.2097513811387,1486.7248279345158,3315.6151243767176,802.639996071908,1663.0296263227167,1481.2394367725788,1301.7327500329252,1852.3335028162385,0.34326171875,0.01611328125,0.0613716284802784,0.046875,0.03662109375,0.065185546875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk138.wav,24762,1.12,22050,149.77277,-728.1503,-24.03508,-4.29543,-15.073248863220217,11.692211151123049,2211.9574762473167,1503.019816340256,1644.7555325131643,1617.4695524969966,1584.9175513596365,1675.9742813506186,2570.8649756279106,1794.835113691185,1943.949915475138,1918.3452562880489,1891.6260527731447,1937.571076522045,0.10888671875,0.033203125,0.0772082270408163,0.07763671875,0.07421875,0.08056640625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk136.wav,220500,10.0,22050,172.3617,-324.6704,-14.349514,-1.8806314,-15.77753448486328,8.903571128845215,1781.8020911911074,934.9083497970872,1418.1477786524104,1445.402957310156,1328.6851930263017,1524.841132791774,2073.1951565775566,1363.6849096340038,1776.8604205625213,1798.4010793902385,1710.0203329161463,1867.006822693698,0.0830078125,0.0322265625,0.0579366661832946,0.0576171875,0.04931640625,0.06640625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk3.wav,220500,10.0,22050,267.1665,-479.13455,-20.869247,-7.594908,-16.754587173461914,0.691322922706604,2832.340700642348,632.7266110478467,768.9816499096422,755.3461686660817,720.8966045989215,789.0609752855028,3049.100838699558,586.3667915976486,750.6190392846928,731.9085682007365,673.5107254069026,783.9120960855269,0.08642578125,0.03857421875,0.0579219384425754,0.05712890625,0.052978515625,0.0615234375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video14/chunk77.wav,91574,4.15,22050,203.72667,-748.245,-27.674591,0.0,-9.872331619262695,6.7426393032073975,6670.913233187017,0.0,1718.080846319261,1466.8764251500472,1081.324921963943,1963.004029049028,3856.8509883912448,0.0,1944.2009698203267,1958.690590117793,1533.5485386001003,2501.097631889719,0.64697265625,0.0,0.0708526099860335,0.0498046875,0.036376953125,0.069091796875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk55.wav,220500,10.0,22050,214.27429,-546.76624,-12.652594,-2.980842,-12.695760726928713,7.99082612991333,3086.4315481157228,397.7614539705564,955.2321075365955,900.2362776873803,726.6338511852694,1014.3037350363008,3027.507447695958,488.39117369681975,1251.2323367432832,1276.9380524850842,1098.8227856358344,1405.3938846515705,0.18017578125,0.0146484375,0.0400367966937355,0.0361328125,0.02734375,0.046142578125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk7.wav,220500,10.0,22050,258.49048,-670.6967,-28.714634,-7.2469945,-14.67801570892334,2.529108166694641,1491.3093482332652,466.423143322621,743.3174731615883,750.9918195598334,698.8058444429153,793.8416230962143,1934.8895538252527,653.7918317750232,894.5817674305065,847.6674914965216,763.3034781525697,968.614156750682,0.0771484375,0.0185546875,0.0509704448230858,0.0517578125,0.0458984375,0.0576171875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk6.wav,220500,10.0,22050,242.4025,-464.46695,-19.959269,-7.420882,-17.934585571289062,2.9871413707733154,4399.884205756871,646.4763788332964,1314.5231457121718,1171.3917105432326,948.5438194970188,1520.9614697541742,3452.3730440351983,622.0354025044068,1685.49591057285,1616.7615137650012,1383.4035582497029,1968.3693325642023,0.20849609375,0.0234375,0.0580986713312065,0.0546875,0.044677734375,0.064453125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk5.wav,220500,10.0,22050,253.07697,-651.84033,-31.724476,-7.8267193,-17.655747413635254,2.160120248794556,987.1756452284678,456.2084558057583,672.1116919454772,675.0328214189741,593.3748404914003,747.1506330802492,1432.6324835061823,680.3189642491526,866.6729275561291,843.9146460325292,796.4317764206896,905.115984341796,0.07177734375,0.0126953125,0.0449547291908352,0.0458984375,0.03564453125,0.05419921875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk4.wav,220500,10.0,22050,255.12073,-599.78766,-18.15647,-5.660675,-15.252148628234863,4.86107063293457,3907.286099099087,468.5016651001613,950.4050991655968,829.1022387734525,714.328724404644,1032.7181446662005,3119.721479328301,592.8781640348224,1219.9393493044804,1160.2718323263666,931.7162405978592,1393.5858520070751,0.1806640625,0.01953125,0.050315626812645,0.048828125,0.037353515625,0.056640625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk117.wav,44188,2.0,22050,119.37478,-1131.3708,-52.128063,9.89426,5.294728755950928,13.848084449768066,6302.3038504122,0.0,1909.136830323696,1833.2901400405103,1788.4186742757993,1858.756214930664,3334.2179803781005,0.0,2930.364739410232,3050.096798824753,3013.836655835301,3066.9888745701514,0.42333984375,0.0,0.0194526760057471,0.0,0.0,0.0,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video3/chunk21.wav,77859,3.53,22050,207.47574,-606.8429,-14.945866,0.70325816,-15.56159210205078,14.676902770996094,5380.598494287517,668.5673733476117,1749.1900000567464,1222.8851266829995,1014.8721623854238,2242.93364422575,4130.879952556465,768.3021355008364,1914.2875955272727,1469.9231570990885,1201.3924683007667,2585.6307293755344,0.2646484375,0.01904296875,0.0771133323120915,0.05810546875,0.0400390625,0.08837890625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk9.wav,220500,10.0,22050,261.06818,-489.357,-21.652271,-7.7073383,-16.02720069885254,0.0283932089805603,1845.0969822086568,607.9700275983099,753.6046892685879,738.5009315702996,709.8406005084623,776.352295887143,2498.93586347988,589.7685991259282,710.2786089898508,679.1101132903792,639.401363939954,745.7276668470001,0.08203125,0.03466796875,0.0573532210701856,0.05615234375,0.0537109375,0.06103515625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video9/chunk5.wav,220500,10.0,22050,235.46924,-538.22363,-14.760844,-2.2280502,-15.845641136169434,11.382777214050291,4062.77355398868,546.4202440344673,1454.7650886602066,1315.258326532757,1102.3481518279546,1597.9968346549854,3054.85586729382,711.7079041490708,1536.9980294565485,1453.5230188350647,1185.091260922056,1816.5739923785177,0.3115234375,0.01123046875,0.0730563913863109,0.064453125,0.044921875,0.09033203125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk81.wav,106612,4.84,22050,251.45891,-620.77094,-16.318985,-0.9079993,-8.060869216918945,15.91973114013672,1936.1627904089928,280.95155536485106,350.6471561749357,325.08126857497786,308.7878471872289,354.5470842968719,3187.905149010425,343.92165900377074,533.4575225017862,454.6709808649271,408.6876102130425,561.1524382276608,0.142578125,0.0126953125,0.0223324424342105,0.0205078125,0.017578125,0.02490234375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk80.wav,220500,10.0,22050,251.08533,-510.25092,-14.827887,-4.0112157,-12.737361907958984,11.502285957336426,1287.849117140323,193.6707279202588,355.6704859520887,381.76719228467954,257.64371709131694,436.8255466823426,2098.685560886794,289.52548625453034,403.7678830607044,392.8143864341473,345.2433618768072,438.1047147390577,0.03857421875,0.01171875,0.0225617658787703,0.0234375,0.012939453125,0.02978515625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk79.wav,220500,10.0,22050,232.46298,-500.31055,-12.56448,-2.6001844,-11.823878288269045,12.894877433776855,1184.1540747158956,195.70244996464052,324.3448009996217,320.74262351940195,285.96791309673927,372.1637289203601,2230.718434219458,249.67786499777085,377.61730087165375,347.37568833176385,307.85419427962825,385.26692820089,0.03564453125,0.01171875,0.0224348807279582,0.02099609375,0.0185546875,0.02685546875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk78.wav,220500,10.0,22050,250.74458,-506.86456,-17.144606,-1.1006758,-15.874999046325684,17.457157135009766,2806.6984476406788,285.2510333913384,595.3460501176253,457.99246384128753,366.3134106252867,616.1056253130098,2857.2878077602622,303.36223678129227,730.2482318101902,550.4579198107699,490.1915073865856,609.446965098813,0.08642578125,0.013671875,0.0379919065400232,0.03173828125,0.0244140625,0.051025390625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video9/chunk60.wav,148551,6.74,22050,190.51285,-626.4761,-11.297036,5.242551,-2.0795785188674927,14.858077049255373,1994.4811476144328,633.5419559107703,1105.5830192373223,1027.3185482288632,871.7986875781221,1261.2527227727378,2588.01826665336,1078.8107704712816,1668.8419119907687,1623.65489925271,1415.814139608486,1898.7931860493345,0.07421875,0.015625,0.042686855670103,0.04150390625,0.0341796875,0.0498046875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video10/chunk14.wav,59756,2.71,22050,0.0,-1131.3708,-87.02854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video9/chunk13.wav,220500,10.0,22050,215.642,-450.85272,-7.443107,4.730232,-6.109860420227051,15.512269496917725,4800.387283881919,385.8454503291632,1482.5607680747487,1225.5549686729084,974.0715902161716,1465.2266344725808,3483.61871664206,774.0219972536569,1756.2491773092677,1583.68799822627,1383.1992659630805,1955.0760551349529,0.4169921875,0.00732421875,0.0654172255655452,0.04833984375,0.031982421875,0.069580078125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video2/chunk46.wav,220500,10.0,22050,205.47862,-513.938,-12.951686,3.6426277,-9.418872356414797,30.719614028930664,1438.9667887946562,179.66384702673517,507.61812133244086,483.44318109606144,356.790201499428,620.769717264656,1753.332843090512,457.9259182284112,708.9627589624859,659.4314025598215,577.1745258174105,795.8248320721209,0.0703125,0.0048828125,0.0311740954901392,0.03369140625,0.02099609375,0.041015625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk11.wav,220500,10.0,22050,268.11743,-522.97595,-23.246994,-7.1243696,-14.431320190429688,1.3298222422599792,1050.665387286131,604.5663490447153,749.3286590096906,748.3159452672562,716.8213246844857,780.5064058480307,1464.513961384637,593.4252309529305,772.7010507129804,770.3794608333606,695.2578242633656,850.7028114753942,0.07958984375,0.03076171875,0.0556028857308584,0.0546875,0.05078125,0.06005859375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk32.wav,220500,10.0,22050,244.80066,-516.98627,-13.811146,0.96679974,-11.109554767608644,16.36871337890625,3882.220437368365,261.7178369213967,706.78585151188,605.8861979170433,366.6234886079176,831.4003328443264,3419.175784032296,332.7843242451118,1071.968536069053,983.8576332006984,584.758649651448,1330.820911828101,0.1904296875,0.01171875,0.0308716103538283,0.0244140625,0.02001953125,0.0361328125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk170.wav,115255,5.23,22050,159.93692,-771.28577,-19.860933,6.3185444,-3.50274395942688,16.401870727539062,6555.916858200711,472.62638498186254,1293.38465831248,1507.2631978931072,615.7202539275958,1617.1300363856717,3718.523896244866,929.102161531772,1736.116716897172,1922.374289475662,1237.9091465889628,2058.977022615616,0.4609375,0.01513671875,0.0515720063606194,0.044677734375,0.03125,0.05859375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk169.wav,220500,10.0,22050,247.1614,-706.79205,-35.22734,-7.1290026,-15.34501028060913,3.382371425628662,1037.8815204342598,432.62652087374977,674.7497787868668,685.5060225000044,612.1535452081234,728.14045834931,1466.442494299009,643.0994587109296,915.308707673745,902.9989089565908,851.481029041948,972.1732182986544,0.0654296875,0.02001953125,0.0362427041038283,0.03662109375,0.0302734375,0.0419921875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk164.wav,220500,10.0,22050,222.3284,-531.47455,-20.816982,1.3104081,-7.480989217758179,12.237627983093262,4141.497442180037,493.9755230150155,1168.7403856579458,1019.6323308638168,890.4459909505422,1272.1296316520084,3572.9802854516447,689.3991497241079,1631.0927164252691,1558.0523084031906,1343.9601501951704,1901.8077948669995,0.18310546875,0.013671875,0.0462258465052204,0.04150390625,0.03271484375,0.05126953125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk163.wav,220500,10.0,22050,215.6928,-577.58795,-29.400898,-3.4177248,-13.792699337005615,8.62360143661499,3993.9461444670433,558.1420608728404,925.6119310702484,820.043346685974,671.1753908639912,1007.246648832981,3361.784518465669,777.6595010328612,1110.7744183719385,986.5923214464008,898.0487402285501,1133.4529053613865,0.1767578125,0.015625,0.055736568300464,0.05029296875,0.038818359375,0.06982421875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk157.wav,220500,10.0,22050,193.08203,-494.80228,-15.602631,5.4232183,-3.120465397834778,15.017970085144045,4095.5813410213714,624.8879126581014,1266.5438365435216,1136.8699427780898,974.9548877985144,1346.7912917190613,3567.414460191146,1151.7128339145345,1893.997673360488,1811.13643330661,1663.806422776076,2049.282209855364,0.1748046875,0.0126953125,0.0438150286397911,0.03857421875,0.03173828125,0.048828125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk151.wav,220500,10.0,22050,204.5397,-529.7051,-20.892515,-1.1189826,-11.11661148071289,12.573899269104004,4579.147146282579,528.5083188136454,1380.169150266874,1111.5216393794694,912.0807799579592,1446.9044170346667,3135.669268436938,1043.259418262595,1794.6501323899245,1734.7434738808768,1425.798488425508,2074.4189651180413,0.267578125,0.015625,0.0593392002610208,0.0458984375,0.0341796875,0.05908203125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk12.wav,220500,10.0,22050,260.36407,-792.1172,-35.974888,-6.9596477,-15.278642177581789,1.8184738159179688,3812.172153615282,641.907812547104,1012.9056018421026,903.8036659533108,810.9358151237481,1151.461996545204,3588.967250825395,703.2979270031412,1198.7483613326972,1065.4887350742083,961.8072761412312,1294.3541433728,0.3017578125,0.0263671875,0.0626789986948955,0.0537109375,0.04833984375,0.07421875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk122.wav,220500,10.0,22050,220.37866,-528.17633,-16.839897,1.300658,-10.58931827545166,13.303855419158936,4256.90272048105,515.4645383572266,1053.1987814011306,916.0789116318326,767.7871151419556,1206.714731619399,3363.0587463138177,754.7526859293052,1354.41937653106,1263.0776458626983,1112.960549513331,1461.948659391648,0.197265625,0.01171875,0.0482435469837587,0.04248046875,0.03125,0.05859375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video7/chunk17.wav,165221,7.49,22050,0.0,-1131.3708,-87.028534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk37.wav,220500,10.0,22050,222.7381,-541.1099,-16.616617,2.085424,-7.659432649612427,14.926431655883787,4167.050644324125,454.94343507806025,1099.9521615104998,948.2386340684412,772.4489274685617,1184.9990113908332,3374.828621990831,884.3243170836922,1606.9967853918815,1507.6247383097373,1295.5225354183476,1773.467907822307,0.28759765625,0.01123046875,0.041653449463457,0.0361328125,0.0283203125,0.046142578125,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk36.wav,220500,10.0,22050,216.9629,-520.4932,-16.369093,0.65115297,-9.530757904052734,14.041244983673096,4643.413501742535,463.93993650562,1102.9352179387618,923.6751591719808,733.6088673067129,1149.0491176478845,3474.3495709968133,734.1330020426321,1524.513033659113,1377.575442882492,1223.05457707609,1663.033934814698,0.27197265625,0.01220703125,0.0480622824825986,0.03857421875,0.02587890625,0.056640625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video8/chunk28.wav,220500,10.0,22050,212.7058,-443.48813,-24.815844,-12.674796,-25.081899642944336,-3.1357983350753784,4439.508065176883,637.2797783929459,1381.1589041303475,1268.305342997413,929.8621921875016,1653.57303495257,3180.4710010956924,763.6540636759429,1663.7708237126806,1562.800201547817,1252.859546329515,2084.160448243186,0.34521484375,0.02197265625,0.0710148999419953,0.05908203125,0.04150390625,0.093505859375,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk35.wav,220500,10.0,22050,228.56354,-520.0459,-15.001114,0.96634066,-10.222691059112549,14.804346084594728,4504.667312614463,391.0645857231232,1153.3237911129931,939.912574222883,682.0807937097975,1239.774112888227,3477.3414245482995,767.946822033375,1612.674161736472,1415.6305671168604,1199.191461950457,1844.7101861137623,0.22119140625,0.01416015625,0.0451280633700696,0.03662109375,0.0283203125,0.047119140625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk33.wav,220500,10.0,22050,213.928,-565.6143,-15.180213,2.6026077,-8.688916206359863,16.16436004638672,4277.214808936831,347.54637220346467,1122.6368143845414,857.4218331446637,666.0444310895169,1274.403746705043,3633.031715598671,562.4923303538451,1615.5873747625142,1366.4513356724174,1180.2884174637363,1834.58235712586,0.15087890625,0.01416015625,0.0405647295533642,0.03369140625,0.0263671875,0.046875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video6/chunk285.wav,133491,6.05,22050,200.03229,-534.86316,-15.161984,0.0,-8.943185806274414,7.631776809692383,6751.083472343125,0.0,1443.0150512745397,1263.2390130087374,0.0,1841.3173097560907,3797.0734312459495,0.0,1546.6556525448427,1725.4314190158782,0.0,2375.088282415445,0.6357421875,0.0,0.0713040289750957,0.05419921875,0.0,0.072265625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk24.wav,220500,10.0,22050,241.02509,-325.6174,-1.1922716,1.9802887,-8.715853691101074,13.100958824157717,4240.232220448595,462.3772565424253,1179.4874973306798,959.7296564255496,806.9501367728087,1273.457451966288,3196.6158109190715,599.5103642017126,1487.25852980212,1375.2543875433423,1062.3561019697868,1838.2069803008044,0.30224609375,0.005859375,0.0529224369199535,0.04345703125,0.027099609375,0.062744140625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video4/chunk111.wav,220500,10.0,22050,200.51271,-533.8434,-22.978909,-5.543581,-15.070362091064451,10.018280506134031,4526.275133690909,483.6197469537361,1127.5921473395624,951.4222614636636,759.6291940024614,1212.0629630553583,2984.401531645529,818.0296594694422,1487.2523923431572,1402.859862721628,1192.0293650147892,1653.0032011022697,0.248046875,0.01953125,0.0486479934019721,0.04052734375,0.0341796875,0.05029296875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk26.wav,220500,10.0,22050,244.60721,-292.36392,-0.797216,0.3381079,-9.39524507522583,11.55894899368286,4768.586056787251,461.0146332143101,1338.7792536918184,1024.956292963324,809.4811955572725,1420.3170173284502,3062.874167921492,625.573245909317,1563.2986774662884,1393.2301746040189,1059.4936740728444,2079.8522188929164,0.361328125,0.01220703125,0.0674791092662413,0.04443359375,0.03271484375,0.07275390625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk39.wav,220500,10.0,22050,245.46507,-319.95602,0.46881562,3.056418,-8.656888484954834,15.613049507141112,3825.066628080145,415.38858276274,1112.78172078313,901.9405820566502,743.5786226179844,1220.849320951022,3159.6074815448405,614.7345626372892,1487.7540157849307,1310.976811879251,1032.1799489014206,1883.011425919805,0.255859375,0.00537109375,0.0486536579176334,0.03759765625,0.02783203125,0.05419921875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk40.wav,220500,10.0,22050,248.4032,-335.90955,-0.20459437,3.2112017,-7.721834659576416,16.109102249145508,4617.748634458808,393.85227469413735,1308.4092673444104,999.062712831986,789.011631861697,1465.9753366523482,3330.290813824709,669.9497512585253,1660.424241612464,1456.786203559426,1125.5765787630903,2179.7191713604925,0.35498046875,0.0107421875,0.0592202454321345,0.0439453125,0.02783203125,0.068603515625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk43.wav,220500,10.0,22050,227.03406,-353.5984,-2.129763,3.4835844,-6.0113701820373535,15.064710140228271,4188.609563453878,303.1703695631734,1099.8255548826348,913.6807509112424,722.3500478248914,1227.0005316125005,3706.752480431914,758.2029498737854,1595.9105845770357,1393.293513728036,1117.2277977885465,1965.088389801584,0.2041015625,0.00341796875,0.0382014936194895,0.03564453125,0.01953125,0.0498046875,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video12/chunk20.wav,220500,10.0,22050,266.4521,-404.24338,-1.4002337,3.7451143,-9.225237846374512,20.026297569274902,4378.31129487388,309.4693272917568,891.0115495811632,734.5760246014031,546.4911787372334,996.557871313869,3180.662337055726,620.5696159439353,1245.9528234604763,1103.2359192640372,899.7527045344859,1297.060512286632,0.185546875,0.0087890625,0.0350123713022041,0.02978515625,0.0224609375,0.041259765625,14,Wav2Vec960_Model
/content/gdrive/My Drive/Meta_Asr/Data_Annotation/Audio_Data/chunks_Audio_Wav_video11/chunk44.wav,220500,10.0,22050,237.52025,-354.47897,-1.9461871,2.644235,-7.820004463195801,14.990293979644775,3629.406938958175,305.358887184382,1166.7087321115634,916.0253970226162,666.3627693761946,1341.0486964045506,3355.354443700968,556.6311407328678,1597.3811612451998,1373.027162967256,1036.8176836311595,2116.389923741931,0.14990234375,0.00439453125,0.0421632558729698,0.03662109375,0.0244140625,0.051513671875,14,Wav2Vec960_Model
